X	SMILES	REFIDX_R	REFIDX_G	REFIDX_B	Molecular.Weight	Molecular.Weight.Except.Hydrogens	Maximum.Partial.Charge	Minimum.Partial.Charge	Number.of.Labute.Accessible.Surface.Area	Number.of.Topological.Polar.Surface.Area	Number.of.Aromatic.Carbocycles	Number.of.Aromatic.Heterocycles	Number.of.H.bond.Acceptor	Number.of.Lipinski.H.bond.Acceptor	Number.of.Heteroatoms
979	BrC1=CC=C2C=C(C3=NC(C4=NC5=C(S4)C4=C(C=CC=C4)C4=CC(Br)=CC=C45)=NC(C4=NC5=C(C=CC=C5)S4)=N3)C=CC2=C1	1.9597	2.2123	2.4154	728.9292117	714.362	0.192480795	-0.232624905	275.1250701	64.45	6	3	0	0	9
980	ClC1=CC2=C(C=C1)SC(C1=NC(C3=CC4=CC=C(Br)C=C4C=C3)=NC(C3=NC4=C(S3)C3=CC=CC=C3C3=C4C=CC=C3)=N1)=N2	1.9602	2.2122	2.4175	684.9797273	669.911	0.192480795	-0.232569554	271.5607887	64.45	6	3	0	0	9
981	BrC1=CC=C2C=C(C3=NC(C4=NC5=C(S4)C4=C(C=C(Br)C=C4)C4=CC(Br)=CC=C45)=NC(C4=NC5=C(C=CC=C5)O4)=N3)C=CC2=C1	1.9584	2.2119	2.4152	790.8625674	778.198	0.265720471	-0.433541026	284.1465837	77.59	6	3	0	0	10
982	ClC1=CC=C2SC(C3=NC(C4=NC5=C(S4)C4=CC=C(Cl)C=C4C4=C5C=CC(Cl)=C4)=NC(C4=NC5=C(C=CC(Br)=C5)S4)=N3)=NC2=C1	1.9541	2.2118	2.4311	759.8534525	750.858	0.192563441	-0.232583051	289.0273324	77.34	5	4	0	0	13
983	BrC1=CC=C2C=C(C3=NC(C4=NC5=C(O4)C4=CC=CC=C4C4=C5C=CC=C4)=NC(C4=NC5=C(C=CC=C5)S4)=N3)C=CC2=C1	1.9598	2.2115	2.4095	635.0415433	618.39	0.265764317	-0.432842993	256.4114884	77.59	6	3	0	0	8
984	BrC1=CC=C2C(=C1)C1=CC(Br)=CC=C1C1=C2N=C(C2=NC(C3=NC4=C(C=CC=C4)O3)=NC(C3=NC4=C(C=CC=C4)S3)=N2)S1	1.9513	2.2113	2.4317	719.9037253	708.335	0.26572193	-0.433541018	267.1390473	90.48	5	4	0	0	11
985	BrC1=CC2=C(C=C1)C1=C(SC(C3=NC(C4=NC5=C(C=CC=C5)O4)=NC(C4=NC5=CC=C(I)C=C5S4)=N3)=N1)C1=CC=CC=C21	1.9478	2.2113	2.4356	767.8898612	755.335	0.26572193	-0.433541018	272.5333378	90.48	5	4	0	0	11
986	BrC1=CC2=CC=C(C3=NC(C4=NC5=CC=C(I)C=C5S4)=NC(C4=NC5=C(S4)C4=C(C=CC=C4)C4=CC(I)=CC=C45)=N3)C=C2C=C1	1.9532	2.2108	2.418	902.8119956	888.266	0.192480795	-0.232623613	299.7811987	64.45	6	3	0	0	10
987	IC1=CC=C2N=C(C3=NC(C4=NC5=C(S4)C4=C(C=CC=C4)C4=CC=CC=C45)=NC(C4=NC5=C(C=C(I)C(I)=C5)S4)=N3)SC2=C1	1.9384	2.2103	2.4523	957.7498014	945.307	0.192563441	-0.232623604	302.0355005	77.34	5	4	0	0	12
988	ClC1=CC2=CC=C(C3=CC=C(N(C4=CC=C(I)C=C4)C4=CC=C(C5=NC6=C(O5)C5=CC=CC=C5C5=C6C=CC=C5)C=C4)C=C3)C=C2C=C1	1.9378	2.2103	2.4493	748.0778391	722.843	0.226864211	-0.43540916	295.7253533	29.27	8	1	0	0	5
989	IC1=CC=C2C=C(C3=NC(C4=NC5=C(S4)C4=CC=CC=C4C4=C5C=CC=C4)=NC(C4=NC5=C(C=CC=C5)O4)=N3)C=CC2=C1	1.9563	2.2102	2.4152	683.0276792	665.39	0.265720471	-0.433541026	261.805779	77.59	6	3	0	0	8
990	ClC1=CC=C2C=C(C3=NC(C4=NC5=C(S4)C4=C(C=C(I)C=C4)C4=CC(I)=CC=C45)=NC(C4=CC=C5C=CC=CC5=C4)=N3)C=CC2=C1	1.9573	2.2102	2.4076	851.9108413	833.774	0.192398127	-0.231940196	299.3569061	51.56	7	2	0	0	8
991	BrC1=CC=C2N=C(C3=NC(C4=NC5=C(S4)C4=CC=CC=C4C4=C5C=CC(I)=C4)=NC(C4=CC=C5C=CC=CC5=C4)=N3)SC2=C1	1.9576	2.2102	2.412	776.9153476	761.362	0.192480795	-0.232623526	280.5193606	64.45	6	3	0	0	9
992	ClC1=CC2=C(C=C1)SC(C1=NC(C3=NC4=CC=C(I)C=C4S3)=NC(C3=NC4=C(S3)C3=C(C=CC=C3)C3=CC(Br)=CC=C34)=N1)=N2	1.9492	2.2101	2.4324	817.8280452	806.856	0.192563441	-0.232623604	287.682638	77.34	5	4	0	0	12
993	ClC1=CC2=CC=C(C3=NC(C4=NC5=CC(Br)=CC=C5S4)=NC(C4=NC5=C(S4)C4=C(C=C(Br)C=C4)C4=CC(Br)=CC=C45)=N3)C=C2C=C1	1.9578	2.2101	2.414	840.8007515	829.719	0.192480795	-0.232583061	299.2958839	64.45	6	3	0	0	11
994	BrC1=CC=C2C=C(C3=NC(C4=NC5=C(O4)C4=CC=CC=C4C4=C5C=CC=C4)=NC(C4=NC5=C(C=CC(Br)=C5)S4)=N3)C=CC2=C1	1.9581	2.2101	2.4097	712.9520554	698.294	0.265764317	-0.432842993	270.279036	77.59	6	3	0	0	9
995	BrC1=CC=C2C=C(C3=NC(C4=NC5=C(S4)C4=C(C=CC=C4)C4=CC(Br)=CC=C45)=NC(C4=NC5=C(C=CC=C5)O4)=N3)C=CC2=C1	1.9613	2.21	2.4059	712.9520554	698.294	0.265720471	-0.433541026	270.279036	77.59	6	3	0	0	9
996	ClC1=CC=C2SC(C3=NC(C4=NC5=C(S4)C4=C(C=C(Cl)C=C4)C4=CC(Cl)=CC=C45)=NC(C4=NC5=C(C=CC=C5)S4)=N3)=NC2=C1	1.9531	2.2096	2.4258	681.9429405	670.954	0.192563441	-0.232624896	275.1597848	77.34	5	4	0	0	12
997	C1=CC=C(N(C2=CC=C(C3=CC=C4C=CC=CC4=C3)C=C2)C2=CC=C(C3=NC4=C(O3)C3=CC=CC=C3C3=C4C=CC=C3)C=C2)C=C1	1.9378	2.2095	2.4524	588.2201635	560.486	0.226864211	-0.43540916	266.160249	29.27	8	1	0	0	3
998	BrC1=CC=C2C=C(C3=CC=C(N(C4=CC=CC=C4)C4=CC=C(C5=NC6=C(C=CC=C6)S5)C=C4)C=C3)C=CC2=C1	1.9431	2.2094	2.4422	582.0765318	560.37	0.124105151	-0.310505194	239.5105015	16.13	6	1	0	0	4
999	ClC1=CC=C2C=C(C3=NC(C4=NC5=C(S4)C4=C(C=C(Cl)C=C4)C4=CC(Cl)=CC=C45)=NC(C4=NC5=C(C=CC=C5)S4)=N3)C=CC2=C1	1.9579	2.2092	2.4106	674.9912706	660.913	0.192480795	-0.232624905	278.2997735	64.45	6	3	0	0	10
1000	ClC1=CC=C2N=C(C3=NC(C4=NC5=C(S4)C4=C(C=C(Cl)C=C4)C4=CC(Cl)=CC=C45)=NC(C4=CC=C5C=CC=CC5=C4)=N3)SC2=C1	1.9577	2.2091	2.4109	674.9912706	660.913	0.192480795	-0.232623079	278.2997735	64.45	6	3	0	0	10
1001	IC1=CC=C(N(C2=CC=C(C3=CC=C4C=CC=CC4=C3)C=C2)C2=CC=C(C3=NC4=C(O3)C3=CC=CC=C3C3=C4C=CC=C3)C=C2)C=C1	1.9407	2.2091	2.4424	714.1168115	687.39	0.226864211	-0.43540916	285.4220871	29.27	8	1	0	0	4
1002	IC1=CC=C2C=C(C3=NC(C4=NC5=C(S4)C4=C(C=CC=C4)C4=CC(I)=CC=C45)=NC(C4=CC=C5C=CC=CC5=C4)=N3)C=CC2=C1	1.9608	2.209	2.3985	817.9498136	798.321	0.192398127	-0.231940196	289.0536398	51.56	7	2	0	0	7
1003	BrC1=CC=C2C(=C1)C1=CC(Br)=CC=C1C1=C2N=C(C2=NC(C3=NC4=C(C=CC=C4)S3)=NC(C3=NC4=C(C=C(I)C(I)=C4)S3)=N2)S1	1.9445	2.2087	2.4351	987.6741776	978.211	0.192563441	-0.232624896	310.5087575	77.34	5	4	0	0	13
1004	ClC1=CC2=C(C=C1)SC(C1=NC(C3=NC4=C(S3)C3=CC=CC=C3C3=CC(Cl)=CC=C34)=NC(C3=NC4=C(C=CC(Cl)=C4)S3)=N1)=N2	1.9557	2.2084	2.4207	681.9429405	670.954	0.192563441	-0.232569545	275.1597848	77.34	5	4	0	0	12
1005	ClC1=CC=C2SC(C3=NC(C4=NC5=C(S4)C4=CC=CC=C4C4=C5C=CC=C4)=NC(C4=NC5=C(C=CC(Cl)=C5)S4)=N3)=NC2=C1	1.9526	2.2084	2.4292	647.9819128	635.501	0.192563441	-0.232569545	264.8565185	77.34	5	4	0	0	11
1006	ClC1=CC=C2C=C(C3=CC=C(N(C4=CC=C(C5=CC=C6C=C(Cl)C=CC6=C5)C=C4)C4=CC=C(C5=CC=C6C=C(Cl)C=CC6=C5)C=C4)C=C3)C=CC2=C1	1.9544	2.208	2.405	725.144383	696.894	0.046153551	-0.310504491	317.4315001	3.24	9	0	0	0	4
1007	ClC1=CC=C2N=C(C3=NC(C4=NC5=C(O4)C4=C(C=CC=C4)C4=CC=CC=C45)=NC(C4=NC5=C(C=C(I)C(I)=C5)S4)=N3)SC2=C1	1.938	2.2078	2.4405	849.8370247	837.788	0.265765777	-0.432842986	288.2308946	90.48	5	4	0	0	12
1008	ClC1=CC=C2C=C(C3=NC(C4=NC5=C(O4)C4=CC=CC=C4C4=C5C=CC=C4)=NC(C4=CC=C5C=CC=CC5=C4)=N3)C=CC2=C1	1.9677	2.2077	2.3848	584.140389	563.898	0.265762858	-0.432843001	255.9871958	64.7	7	2	0	0	6
1009	BrC1=CC=C2C=C(C3=NC(C4=NC5=C(O4)C4=CC=CC=C4C4=C5C=CC=C4)=NC(C4=NC5=C(C=C(Br)C=C5)S4)=N3)C=CC2=C1	1.9515	2.2077	2.4131	712.9520554	698.294	0.265764317	-0.432842993	270.279036	77.59	6	3	0	0	9
1010	ClC1=CC2=CC=C(C3=NC(C4=NC5=CC(Br)=CC=C5S4)=NC(C4=NC5=C(S4)C4=C(C=CC=C4)C4=CC(Br)=CC=C45)=N3)C=C2C=C1	1.9611	2.2076	2.4028	762.8902394	749.815	0.192480795	-0.232583061	285.4283363	64.45	6	3	0	0	10
1011	BrC1=CC2=C(C=C1)SC(C1=NC(C3=NC4=CC=C(I)C=C4S3)=NC(C3=NC4=C(S3)C3=C(C=CC=C3)C3=CC(I)=CC=C34)=N1)=N2	1.9462	2.2075	2.4294	909.7636655	898.307	0.192563441	-0.232623604	296.6412099	77.34	5	4	0	0	12
1012	C1=CC=C2OC(C3=NC(C4=NC5=C(S4)C4=CC=CC=C4C4=C5C=CC=C4)=NC(C4=NC5=C(C=CC=C5)S4)=N3)=NC2=C1	1.9498	2.2071	2.4273	564.0827011	548.527	0.26572193	-0.433541018	239.4039521	90.48	5	4	0	0	9
1013	BrC1=CC2=CC=C(C3=NC(C4=NC5=CC=C(Br)C=C5S4)=NC(C4=NC5=C(S4)C4=C(C=CC=C4)C4=CC(I)=CC=C45)=N3)C=C2C=C1	1.9494	2.2071	2.4175	854.8258597	841.266	0.192480795	-0.232623526	294.3869082	64.45	6	3	0	0	10
1014	BrC1=CC=C2SC(C3=NC(C4=NC5=C(S4)C4=CC=CC=C4C4=C5C=CC=C4)=NC(C4=NC5=C(C=CC=C5)O4)=N3)=NC2=C1	1.949	2.2069	2.4302	641.9932132	628.431	0.26572193	-0.433541018	253.2714997	90.48	5	4	0	0	10
1015	BrC1=CC=C2SC(C3=NC(C4=NC5=C(S4)C4=CC=CC=C4C4=C5C=CC(Br)=C4)=NC(C4=NC5=C(C=CC=C5)O4)=N3)=NC2=C1	1.9526	2.2067	2.4196	719.9037253	708.335	0.26572193	-0.433541018	267.1390473	90.48	5	4	0	0	11
1016	ClC1=CC=C2C=C(C3=NC(C4=NC5=C(S4)C4=C(C=CC=C4)C4=CC(Br)=CC=C45)=NC(C4=NC5=C(C=C(I)C(I)=C5)S4)=N3)C=CC2=C1	1.949	2.2064	2.4172	936.7730233	923.719	0.192480795	-0.232584379	310.0844649	64.45	6	3	0	0	11
1017	ClC1=CC=C2C=C(C3=CC=C(N(C4=CC=C(C5=CC=C6C=CC=CC6=C5)C=C4)C4=CC=C(C5=CC=C6C=C(I)C=CC6=C5)C=C4)C=C3)C=CC2=C1	1.9521	2.2062	2.4034	783.1189757	752.892	0.046153551	-0.310504491	316.0868058	3.24	9	0	0	0	3
1018	ClC1=CC=C2C=C(C3=NC(C4=NC5=C(S4)C4=CC=CC=C4C4=C5C=CC=C4)=NC(C4=NC5=C(C=CC(Br)=C5)S4)=N3)C=CC2=C1	1.9573	2.2061	2.4076	684.9797273	669.911	0.192480795	-0.232583061	271.5607887	64.45	6	3	0	0	9
1019	ClC1=CC=C2C(=C1)C1=C(C=CC(Cl)=C1)C1=C2N=C(C2=NC(C3=CC=C4C=CC=CC4=C3)=NC(C3=NC4=CC(Br)=CC=C4S3)=N2)S1	1.9601	2.2061	2.401	718.940755	705.364	0.192480795	-0.232583061	281.8640549	64.45	6	3	0	0	10
1020	ClC1=CC=C2N=C(C3=NC(C4=NC5=C(S4)C4=C(C=CC=C4)C4=CC(I)=CC=C45)=NC(C4=NC5=C(C=CC=C5)S4)=N3)SC2=C1	1.9488	2.206	2.4208	739.9175331	726.952	0.192563441	-0.232624896	273.8150904	77.34	5	4	0	0	11
1021	BrC1=CC=C2C(=C1)C1=CC(Br)=CC=C1C1=C2N=C(C2=NC(C3=CC=C4C=CC=CC4=C3)=NC(C3=NC4=C(C=C(I)C(I)=C4)S3)=N2)S1	1.9522	2.2057	2.4098	980.7225077	968.17	0.192480795	-0.232584379	313.6487463	64.45	6	3	0	0	11
1022	BrC1=CC2=C(C=C1)SC(C1=NC(C3=NC4=CC=C(I)C=C4S3)=NC(C3=NC4=C(S3)C3=C(C=C(I)C=C3)C3=CC(I)=CC=C34)=N1)=N2	1.9373	2.2057	2.4387	1035.660313	1025.211	0.192563441	-0.232623604	315.9030481	77.34	5	4	0	0	13
1023	BrC1=CC=C2C=C(C3=NC(C4=NC5=C(S4)C4=C(C=C(I)C=C4)C4=CC(I)=CC=C45)=NC(C4=CC=C5C=C(I)C=CC5=C4)=N3)C=CC2=C1	1.9485	2.2054	2.4074	1021.756974	1005.129	0.192398127	-0.231940196	322.1830256	51.56	7	2	0	0	9
1024	ClC1=CC=C2N=C(C3=NC(C4=NC5=C(O4)C4=CC=CC=C4C4=C5C=CC=C4)=NC(C4=NC5=C(C=CC=C5)S4)=N3)SC2=C1	1.9455	2.2051	2.4225	598.0437288	583.98	0.265765777	-0.432842986	249.7072183	90.48	5	4	0	0	10
1025	ClC1=CC=C2C(=C1)C1=CC=CC=C1C1=C2N=C(C2=NC(C3=CC=C4C=CC=CC4=C3)=NC(C3=NC4=C(C=CC=C4)S3)=N2)S1	1.96	2.205	2.398	607.0692153	590.007	0.192480795	-0.232624905	257.6932411	64.45	6	3	0	0	8
1026	C1=CC=C2C=C(C3=NC(C4=NC5=C(S4)C4=CC=CC=C4C4=C5C=CC=C4)=NC(C4=CC=C5C=CC=CC5=C4)=N3)C=CC2=C1	1.9672	2.2048	2.3846	566.1565177	544.513	0.192398127	-0.231940206	250.5299636	51.56	7	2	0	0	5
1027	ClC1=CC=C2C=C(C3=NC(C4=NC5=C(S4)C4=C(C=CC=C4)C4=CC(Cl)=CC=C45)=NC(C4=CC=C5C=C(Cl)C=CC5=C4)=N3)C=CC2=C1	1.9595	2.2042	2.3918	668.0396006	650.872	0.192398127	-0.231940192	281.4397623	51.56	7	2	0	0	8
1028	BrC1=CC=C2C(=C1)C1=CC=CC=C1C1=C2N=C(C2=NC(C3=NC4=C(C=CC=C4)O3)=NC(C3=NC4=C(C=CC=C4)S3)=N2)S1	1.9513	2.2041	2.4142	641.9932132	628.431	0.26572193	-0.433541018	253.2714997	90.48	5	4	0	0	10
1029	ClC1=CC=C2SC(C3=NC(C4=NC5=C(S4)C4=C(C=CC=C4)C4=CC=CC=C45)=NC(C4=NC5=C(C=C(I)C(I)=C5)S4)=N3)=NC2=C1	1.9417	2.2039	2.4334	865.8141811	853.856	0.192563441	-0.23258437	293.0769286	77.34	5	4	0	0	12
1030	IC1=CC=C2N=C(C3=NC(C4=NC5=C(S4)C4=C(C=C(I)C=C4)C4=CC(I)=CC=C45)=NC(C4=NC5=C(C=CC=C5)S4)=N3)SC2=C1	1.9368	2.2039	2.4332	957.7498014	945.307	0.192563441	-0.232624896	302.0355005	77.34	5	4	0	0	12
1031	ClC1=CC=C2C=C(C3=NC(C4=NC5=C(O4)C4=CC=CC=C4C4=C5C=CC=C4)=NC(C4=NC5=C(C=CC=C5)S4)=N3)C=CC2=C1	1.955	2.2038	2.3988	591.0920589	573.939	0.265764317	-0.432842993	252.8472071	77.59	6	3	0	0	8
1032	BrC1=CC=C2C=C(C3=NC(C4=NC5=C(S4)C4=CC=CC=C4C4=C5C=CC(I)=C4)=NC(C4=NC5=C(C=CC=C5)S4)=N3)C=CC2=C1	1.9564	2.2038	2.3982	776.9153476	761.362	0.192480795	-0.232624905	280.5193606	64.45	6	3	0	0	9
1033	BrC1=CC=C2N=C(C3=NC(C4=NC5=C(S4)C4=C(C=CC=C4)C4=CC(I)=CC=C45)=NC(C4=NC5=C(C=C(I)C(I)=C5)S4)=N3)SC2=C1	1.9378	2.2038	2.433	1035.660313	1025.211	0.192563441	-0.232623517	315.9030481	77.34	5	4	0	0	13
1034	BrC1=CC=C2SC(C3=NC(C4=NC5=C(S4)C4=C(C=C(I)C=C4)C4=CC(I)=CC=C45)=NC(C4=CC=C5C=CC=CC5=C4)=N3)=NC2=C1	1.9539	2.2038	2.4023	902.8119956	888.266	0.192480795	-0.232583061	299.7811987	64.45	6	3	0	0	10
1035	BrC1=CC=C2C(=C1)C1=CC=CC=C1C1=C2N=C(C2=NC(C3=CC=C4C=CC=CC4=C3)=NC(C3=CC=C4C=CC=CC4=C3)=N2)S1	1.9662	2.2036	2.3822	644.0670298	624.417	0.192398127	-0.231940196	264.3975112	51.56	7	2	0	0	6
1036	ClC1=CC=C2C(=C1)C1=C(C=CC(Cl)=C1)C1=C2N=C(C2=NC(C3=NC4=C(C=CC=C4)S3)=NC(C3=NC4=CC=C(I)C=C4S3)=N2)S1	1.9412	2.2036	2.4279	773.8785608	762.405	0.192563441	-0.232624896	284.1183567	77.34	5	4	0	0	12
1037	BrC1=CC=C2C(=C1)C1=CC=CC=C1C1=C2N=C(C2=NC(C3=CC=C4C=CC=CC4=C3)=NC(C3=NC4=C(C=CC=C4)S3)=N2)S1	1.9594	2.2033	2.3951	651.0186997	634.458	0.192480795	-0.232624905	261.2575224	64.45	6	3	0	0	8
1038	BrC1=CC2=CC=C(C3=CC=C(N(C4=CC=C(I)C=C4)C4=CC=C(C5=NC6=C(O5)C5=CC=CC=C5C5=C6C=CC=C5)C=C4)C=C3)C=C2C=C1	1.9337	2.2032	2.4386	792.0273236	767.294	0.226864211	-0.43540916	299.2896347	29.27	8	1	0	0	5
1039	ClC1=CC=C2C=C(C3=CC=C(N(C4=CC=C(C5=CC=C6C=C(Cl)C=CC6=C5)C=C4)C4=CC=C(C5=CC=C6C=C(I)C=CC6=C5)C=C4)C=C3)C=CC2=C1	1.9478	2.2031	2.4022	817.0800033	788.345	0.046153551	-0.310504491	326.390072	3.24	9	0	0	0	4
1040	ClC1=CC=C2C=C(C3=NC(C4=NC5=C(O4)C4=CC=CC=C4C4=C5C=CC=C4)=NC(C4=NC5=C(C=CC(Br)=C5)S4)=N3)C=CC2=C1	1.9506	2.2031	2.406	669.0025709	653.843	0.265764317	-0.432842993	266.7147547	77.59	6	3	0	0	9
1041	BrC1=CC=C2SC(C3=NC(C4=NC5=C(O4)C4=CC=CC=C4C4=C5C=CC=C4)=NC(C4=NC5=C(C=CC=C5)S4)=N3)=NC2=C1	1.9497	2.203	2.4118	641.9932132	628.431	0.265765777	-0.432842986	253.2714997	90.48	5	4	0	0	10
1042	ClC1=CC=C2C=C(C3=NC(C4=NC5=C(S4)C4=C(C=C(Cl)C=C4)C4=CC(Cl)=CC=C45)=NC(C4=NC5=C(C=C(I)C(I)=C5)S4)=N3)C=CC2=C1	1.9424	2.2028	2.4188	926.7845665	914.721	0.192480795	-0.232584379	316.8234498	64.45	6	3	0	0	12
1043	BrC1=CC=C2SC(C3=NC(C4=NC5=C(S4)C4=C(C=CC=C4)C4=CC=CC=C45)=NC(C4=NC5=C(C=C(I)C(I)=C5)S4)=N3)=NC2=C1	1.9408	2.2026	2.4323	909.7636655	898.307	0.192563441	-0.23258437	296.6412099	77.34	5	4	0	0	12
1044	ClC1=CC2=C(C=C1)SC(C1=NC(C3=NC4=CC=C(Cl)C=C4S3)=NC(C3=NC4=C(S3)C3=C(C=CC=C3)C3=CC(Cl)=CC=C34)=N1)=N2	1.9467	2.2026	2.4198	681.9429405	670.954	0.192563441	-0.23262307	275.1597848	77.34	5	4	0	0	12
1045	ClC1=CC=C2C=C(C3=NC(C4=NC5=C(O4)C4=CC=CC=C4C4=C5C=CC=C4)=NC(C4=NC5=C(C=CC=C5)O4)=N3)C=CC2=C1	1.9477	2.2026	2.4069	575.1149025	557.871	0.265765599	-0.433541019	248.0011731	90.73	6	3	0	0	8
1046	C1=CC=C2C=C(C3=NC(C4=NC5=C(S4)C4=CC=CC=C4C4=C5C=CC=C4)=NC(C4=NC5=C(C=CC=C5)S4)=N3)C=CC2=C1	1.9599	2.2024	2.3939	573.1081876	554.554	0.192480795	-0.232624905	247.3899748	64.45	6	3	0	0	7
1047	ClC1=CC=C2C=C(C3=NC(C4=CC=C5C=C(I)C=CC5=C4)=NC(C4=NC5=C(S4)C4=C(C=CC=C4)C4=CC=CC=C45)=N3)C=CC2=C1	1.951	2.2024	2.4021	726.0141933	706.87	0.192398127	-0.231940206	280.0950679	51.56	7	2	0	0	7
1048	BrC1=CC=C2C=C(C3=NC(C4=CC=C5C=C(I)C=CC5=C4)=NC(C4=NC5=C(O4)C4=C(C=CC=C4)C4=CC=CC=C45)=N3)C=CC2=C1	1.9532	2.2022	2.3917	753.9865214	735.253	0.265762858	-0.432843001	278.8133153	64.7	7	2	0	0	7
1049	ClC1=CC=C2SC(C3=NC(C4=NC5=C(S4)C4=CC=CC=C4C4=C5C=CC=C4)=NC(C4=NC5=C(C=CC=C5)S4)=N3)=NC2=C1	1.949	2.2019	2.4175	614.0208852	600.048	0.192563441	-0.232624896	254.5532523	77.34	5	4	0	0	10
1050	BrC1=CC2=C(C=C1)SC(C1=NC(C3=NC4=CC=C(I)C=C4S3)=NC(C3=NC4=C(S3)C3=C(C=CC=C3)C3=CC=CC=C34)=N1)=N2	1.9408	2.2019	2.43	783.8670175	771.403	0.192563441	-0.232623604	277.3793718	77.34	5	4	0	0	11
1051	BrC1=CC=C2C=C(C3=NC(C4=NC5=C(O4)C4=CC=CC=C4C4=C5C=CC=C4)=NC(C4=NC5=C(C=CC=C5)O4)=N3)C=CC2=C1	1.9464	2.2017	2.4067	619.0643869	602.322	0.265765599	-0.433541019	251.5654544	90.73	6	3	0	0	8
1052	ClC1=CC=C2SC(C3=NC(C4=NC5=C(S4)C4=CC=CC=C4C4=C5C=CC(Cl)=C4)=NC(C4=NC5=C(C=CC(Br)=C5)S4)=N3)=NC2=C1	1.9509	2.2015	2.4113	725.8924249	715.405	0.192563441	-0.232583051	278.7240662	77.34	5	4	0	0	12
1053	BrC1=CC=C2C=C(C3=NC(C4=NC5=C(S4)C4=CC=CC=C4C4=C5C=CC=C4)=NC(C4=NC5=C(C=CC=C5)O4)=N3)C=CC2=C1	1.9475	2.2012	2.4102	635.0415433	618.39	0.265720471	-0.433541026	256.4114884	77.59	6	3	0	0	8
1054	ClC1=CC=C2N=C(C3=NC(C4=NC5=C(S4)C4=CC=CC=C4C4=C5C=CC(Br)=C4)=NC(C4=CC=C5C=CC=CC5=C4)=N3)SC2=C1	1.9569	2.2012	2.3934	684.9797273	669.911	0.192480795	-0.232623079	271.5607887	64.45	6	3	0	0	9
1055	C1=CC=C(N(C2=CC=C(C3=NC4=C(C=CC=C4)O3)C=C2)C2=CC=C(C3=NC4=C(C=CC=C4)O3)C=C2)C=C1	1.9186	2.2012	2.4651	479.1633769	458.371	0.226807953	-0.436094686	212.8108972	55.3	5	2	0	0	5
1056	ClC1=CC=C2C=C(C3=NC(C4=NC5=C(S4)C4=C(C=C(Cl)C=C4)C4=CC(Cl)=CC=C45)=NC(C4=NC5=C(C=CC=C5)O4)=N3)C=CC2=C1	1.9517	2.2011	2.4001	659.0141142	644.845	0.265720471	-0.433541026	273.4537395	77.59	6	3	0	0	10
1057	ClC1=CC=C2N=C(C3=NC(C4=NC5=C(S4)C4=CC=CC=C4C4=C5C=CC(Cl)=C4)=NC(C4=NC5=C(C=CC=C5)O4)=N3)SC2=C1	1.9431	2.2009	2.4204	632.0047564	619.433	0.26572193	-0.433541018	260.0104845	90.48	5	4	0	0	11
1058	ClC1=CC2=C(C=C1)SC(C1=NC(C3=CC4=CC=C(I)C=C4C=C3)=NC(C3=NC4=C(O3)C3=CC=CC=C3C3=C4C=CC=C3)=N1)=N2	1.9484	2.2008	2.401	716.9887068	700.843	0.265764317	-0.432842993	272.1090452	77.59	6	3	0	0	9
1059	BrC1=CC=C2SC(C3=NC(C4=NC5=C(S4)C4=C(C=C(I)C=C4)C4=CC(I)=CC=C45)=NC(C4=NC5=C(C=CC=C5)S4)=N3)=NC2=C1	1.9423	2.2007	2.4184	909.7636655	898.307	0.192563441	-0.232624896	296.6412099	77.34	5	4	0	0	12
1060	BrC1=CC2=C(C=C1)C1=C(SC(C3=NC(C4=CC=C5C=CC=CC5=C4)=NC(C4=CC5=CC=C(I)C=C5C=C4)=N3)=N1)C1=CC=CC=C21	1.9567	2.2007	2.387	769.9636777	751.321	0.192398127	-0.231940196	283.6593493	51.56	7	2	0	0	7
1061	ClC1=CC=C2C(=C1)C1=CC(Cl)=CC=C1C1=C2N=C(C2=NC(C3=CC=C4C=CC=CC4=C3)=NC(C3=NC4=C(C=CC=C4)S3)=N2)S1	1.9528	2.2003	2.3977	641.0302429	625.46	0.192480795	-0.232624905	267.9965073	64.45	6	3	0	0	9
1062	ClC1=CC=C2C=C(C3=NC(C4=NC5=C(S4)C4=C(C=CC=C4)C4=CC(Br)=CC=C45)=NC(C4=CC=C5C=C(I)C=CC5=C4)=N3)C=CC2=C1	1.952	2.2001	2.3927	803.9247054	786.774	0.192398127	-0.231940196	293.9626155	51.56	7	2	0	0	8
1063	ClC1=CC=C2SC(C3=NC(C4=NC5=C(S4)C4=C(C=C(Cl)C=C4)C4=CC(Cl)=CC=C45)=NC(C4=CC=C5C=C(I)C=CC5=C4)=N3)=NC2=C1	1.9472	2.2001	2.4046	800.8879185	787.817	0.192480795	-0.232569554	297.5616116	64.45	6	3	0	0	11
1064	BrC1=CC=C2C(=C1)C1=CC(Br)=CC=C1C1=C2N=C(C2=NC(C3=NC4=C(C=C(I)C(I)=C4)S3)=NC(C3=NC4=C(C=C(I)C(I)=C4)S3)=N2)S1	1.9294	2.2	2.4393	1239.467474	1232.019	0.192563441	-0.23258437	349.0324338	77.34	5	4	0	0	15
1065	ClC1=CC=C2SC(C3=NC(C4=NC5=C(S4)C4=C(C=CC=C4)C4=CC(I)=CC=C45)=NC(C4=NC5=C(C=C(I)C(I)=C5)S4)=N3)=NC2=C1	1.94	2.1998	2.4207	991.7108291	980.76	0.192563441	-0.23258437	312.3387667	77.34	5	4	0	0	13
